provenance,original_subject,organism,predicate,raw_text
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2451_nm.11358,http://purl.obolibrary.org/obo/NCBITaxon_414048,http://example.com/n4l/na_cl_optimum,0–0.5 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.333_nm.2505,http://purl.obolibrary.org/obo/NCBITaxon_28252,http://example.com/n4l/na_cl_range,"Slight or moderate halophiles, up to 5.5 M"
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2659_nm.7519,http://purl.obolibrary.org/obo/NCBITaxon_161355,http://example.com/n4l/na_cl_(grows),0.02
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2476_nm.11409,http://purl.obolibrary.org/obo/NCBITaxon_420953,http://example.com/n4l/na_cl_(does_not_grow),"0.5, 1.5, 3.0, 4.5, 6.0 %"
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.1424_nm.22,http://purl.obolibrary.org/obo/NCBITaxon_164451,http://example.com/n4l/na_cl_(grows),≤1.0% NaCl
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet2,http://example.com/n4l/rid.2419_nm.11293,http://purl.obolibrary.org/obo/NCBITaxon_415851,http://example.com/n4l/na_cl_range,0–6 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2440_nm.11319,http://purl.obolibrary.org/obo/NCBITaxon_370776,http://example.com/n4l/na_cl_(grows),1 and 2 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2781_nm.3870,http://purl.obolibrary.org/obo/NCBITaxon_128945,http://example.com/n4l/na_cl_range,0.8-5.0%
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2389_nm.11253,http://purl.obolibrary.org/obo/NCBITaxon_415425,http://example.com/n4l/na_cl_optimum,0–2 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.3858_nm.3549,http://purl.obolibrary.org/obo/NCBITaxon_218208,http://example.com/n4l/na_cl_range,6–45 g l−1
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2473_nm.11390,http://purl.obolibrary.org/obo/NCBITaxon_271096,http://example.com/n4l/na_cl_range,1–4 % (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2491_nm.11413,http://purl.obolibrary.org/obo/NCBITaxon_223900,http://example.com/n4l/na_cl_optimum,7.5-12.5% (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.8571_nm.13408,http://purl.obolibrary.org/obo/NCBITaxon_420402,http://example.com/n4l/na_cl_optimum,3 % (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet3,http://example.com/n4l/nm.16888,http://purl.obolibrary.org/obo/NCBITaxon_360054,http://example.com/n4l/na_cl_(does_not_grow),above 1.5 % (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.6860_nm.11121,http://purl.obolibrary.org/obo/NCBITaxon_340097,http://example.com/n4l/na_cl_range,0-4%
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2445_nm.11340,http://purl.obolibrary.org/obo/NCBITaxon_407188,http://example.com/n4l/na_cl_range,0.5–3.5 % w/v
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2647_nm.11461,http://purl.obolibrary.org/obo/NCBITaxon_46189,http://example.com/n4l/na_cl_(does_not_grow),0.03
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet3,http://example.com/n4l/nm.1615,http://purl.obolibrary.org/obo/NCBITaxon_208216,http://example.com/n4l/na_cl_optimum,3.0 %
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet2,http://example.com/n4l/rid.2474_nm.11397,http://purl.obolibrary.org/obo/NCBITaxon_335952,http://example.com/n4l/na_cl_(grows),requires at least 15 % (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/1000_proto_proj,http://example.com/n4l/rid.8337_nm.13734,http://purl.obolibrary.org/obo/NCBITaxon_504092,http://example.com/n4l/na_cl_(does_not_grow),0
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.1044_nm.5724,http://purl.obolibrary.org/obo/NCBITaxon_42256,http://example.com/n4l/na_cl_(grows),0.06
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2647_nm.11452,http://purl.obolibrary.org/obo/NCBITaxon_47482,http://example.com/n4l/na_cl_(does_not_grow),0.03
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/nm.334,http://purl.obolibrary.org/obo/NCBITaxon_64602,http://example.com/n4l/na_cl_range,2.0 M - 5.3 M
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.3887_nm.9750,http://purl.obolibrary.org/obo/NCBITaxon_316068,http://example.com/n4l/na_cl_(does_not_grow),3 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.6077_nm.10214,http://purl.obolibrary.org/obo/NCBITaxon_341722,http://example.com/n4l/na_cl_range,up to 7.0%
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2665_nm.6700,http://purl.obolibrary.org/obo/NCBITaxon_52698,http://example.com/n4l/na_cl_optimum,10 to 15% (wt/vol)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2601_nm.11569,http://purl.obolibrary.org/obo/NCBITaxon_442954,http://example.com/n4l/na_cl_range,0–2 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2541_nm.11472,http://purl.obolibrary.org/obo/NCBITaxon_360184,http://example.com/n4l/na_cl_(grows),up to 15 % NaCl (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.4338_nm.9758,http://purl.obolibrary.org/obo/NCBITaxon_326069,http://example.com/n4l/na_cl_range,1.0–6.0%
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2416_nm.11287,http://purl.obolibrary.org/obo/NCBITaxon_369930,http://example.com/n4l/na_cl_range,3–7%
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.8655_nm.13540,http://purl.obolibrary.org/obo/NCBITaxon_440482,http://example.com/n4l/na_cl_range,up to 8 % (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.6565_nm.11169,http://purl.obolibrary.org/obo/NCBITaxon_305900,http://example.com/n4l/na_cl_(does_not_grow),0
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.301_nm.7799,http://purl.obolibrary.org/obo/NCBITaxon_46355,http://example.com/n4l/na_cl_(does_not_grow),10%<x<3%
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/1000_proto_proj,http://example.com/n4l/rid.2351_nm.2812,http://purl.obolibrary.org/obo/NCBITaxon_23,http://example.com/n4l/na_cl_optimum,2-4% (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.3822_nm.7810,http://purl.obolibrary.org/obo/NCBITaxon_55206,http://example.com/n4l/na_cl_optimum,0.05
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.7059_nm.5727,http://purl.obolibrary.org/obo/NCBITaxon_191495,http://example.com/n4l/na_cl_(does_not_grow),2 % (w/v) or above
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet2,http://example.com/n4l/rid.2748_nm.14096,http://purl.obolibrary.org/obo/NCBITaxon_133194,http://example.com/n4l/na_cl_optimum,3-8%
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2556_nm.11508,http://purl.obolibrary.org/obo/NCBITaxon_414778,http://example.com/n4l/na_cl_(grows),12 % (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.11833_nm.7752,http://purl.obolibrary.org/obo/NCBITaxon_120,http://example.com/n4l/na_cl_range,< 1% NaCl
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/nm.2482,http://purl.obolibrary.org/obo/NCBITaxon_59754,http://example.com/n4l/na_cl_range,1.0-12.5%
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.6908_nm.6000,http://purl.obolibrary.org/obo/NCBITaxon_63959,http://example.com/n4l/na_cl_(grows),"2, 4, 6, 8% (wt/vol), 10% (weak), 12% (weak),"
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2586_nm.11444,http://purl.obolibrary.org/obo/NCBITaxon_427077,http://example.com/n4l/na_cl_(does_not_grow),0
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2746_nm.8581,http://purl.obolibrary.org/obo/NCBITaxon_266951,http://example.com/n4l/na_cl_(does_not_grow),0% or  >9 %
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/1000_proto_proj,http://example.com/n4l/rid.8395_nm.13747,http://purl.obolibrary.org/obo/NCBITaxon_390877,http://example.com/n4l/na_cl_optimum,20 g l^−1
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.5139_nm.409,http://purl.obolibrary.org/obo/NCBITaxon_58290,http://example.com/n4l/na_cl_range,0.5-4%
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.9935_nm.14908,http://purl.obolibrary.org/obo/NCBITaxon_1123045,http://example.com/n4l/na_cl_range,up to 6% (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet3,http://example.com/n4l/nm.11479,http://purl.obolibrary.org/obo/NCBITaxon_375929,http://example.com/n4l/na_cl_range,3.0 M - 5 M
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/Sheet2,http://example.com/n4l/nm.11003,http://purl.obolibrary.org/obo/NCBITaxon_366586,http://example.com/n4l/na_cl_(grows),up to 10 % (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2794_nm.3000,http://purl.obolibrary.org/obo/NCBITaxon_184755,http://example.com/n4l/na_cl_(does_not_grow),0
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/Sheet2,http://example.com/n4l/nm.2549,http://purl.obolibrary.org/obo/NCBITaxon_169438,http://example.com/n4l/na_cl_range,<1.0 to 15.0 % (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.5849_nm.1801,http://purl.obolibrary.org/obo/NCBITaxon_196015,http://example.com/n4l/na_cl_(does_not_grow),0.03
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet2,http://example.com/n4l/rid.2452_nm.11359,http://purl.obolibrary.org/obo/NCBITaxon_381830,http://example.com/n4l/na_cl_optimum,10 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.7184_nm.2647,http://purl.obolibrary.org/obo/NCBITaxon_76759,http://example.com/n4l/na_cl_(does_not_grow),5 or 7%
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/Sheet2,http://example.com/n4l/nm.3525,http://purl.obolibrary.org/obo/NCBITaxon_45663,http://example.com/n4l/na_cl_optimum,near 10%
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet2,http://example.com/n4l/rid.2647_nm.11458,http://purl.obolibrary.org/obo/NCBITaxon_321316,http://example.com/n4l/na_cl_(does_not_grow),0.03
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2703_nm.7588,http://purl.obolibrary.org/obo/NCBITaxon_111802,http://example.com/n4l/na_cl_range,up to and including 5%
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet3,http://example.com/n4l/nm.13722,http://purl.obolibrary.org/obo/NCBITaxon_287487,http://example.com/n4l/na_cl_range,7–70 g l-1
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.1535_nm.2170,http://purl.obolibrary.org/obo/NCBITaxon_2369,http://example.com/n4l/na_cl_(does_not_grow),0
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2801_nm.4596,http://purl.obolibrary.org/obo/NCBITaxon_42419,http://example.com/n4l/na_cl_optimum,2 to 3 M
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.280_nm.3942,http://purl.obolibrary.org/obo/NCBITaxon_36842,http://example.com/n4l/na_cl_range,"obligately halophilic, 1.5% - 10.0% NaCl"
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2307_nm.9739,http://purl.obolibrary.org/obo/NCBITaxon_327939,http://example.com/n4l/na_cl_optimum,1.5–2 %(w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2500_nm.11437,http://purl.obolibrary.org/obo/NCBITaxon_423349,http://example.com/n4l/na_cl_(does_not_grow),above 1 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.13451_nm.23376,http://purl.obolibrary.org/obo/NCBITaxon_444608,http://example.com/n4l/na_cl_optimum,0.01
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.6901_nm.2283,http://purl.obolibrary.org/obo/NCBITaxon_125627,http://example.com/n4l/na_cl_(grows),"0-1%, 2% (w/v)(slight inhibition)"
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.8876_nm.13615,http://purl.obolibrary.org/obo/NCBITaxon_407019,http://example.com/n4l/na_cl_(does_not_grow),>0.25% (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet2,http://example.com/n4l/rid.2609_nm.249,http://purl.obolibrary.org/obo/NCBITaxon_39664,http://example.com/n4l/na_cl_optimum,0.5 to 2 M
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.5276_nm.10791,http://purl.obolibrary.org/obo/NCBITaxon_363277,http://example.com/n4l/na_cl_(does_not_grow),30 g/l
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet2,http://example.com/n4l/rid.2550_nm.11498,http://purl.obolibrary.org/obo/NCBITaxon_437507,http://example.com/n4l/na_cl_optimum,2.0–2.5 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2525_nm.11441,http://purl.obolibrary.org/obo/NCBITaxon_435905,http://example.com/n4l/na_cl_(does_not_grow),0% or more than 16 % (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.1487_nm.6112,http://purl.obolibrary.org/obo/NCBITaxon_145458,http://example.com/n4l/na_cl_range,0-1%
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.630_nm.8677,http://purl.obolibrary.org/obo/NCBITaxon_245188,http://example.com/n4l/na_cl_(grows),10% NaCl (weak)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.483_nm.2993,http://purl.obolibrary.org/obo/NCBITaxon_170674,http://example.com/n4l/na_cl_(does_not_grow),"10.0, 12.0 %"
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.8873_nm.13570,http://purl.obolibrary.org/obo/NCBITaxon_448181,http://example.com/n4l/na_cl_(does_not_grow),0.02
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2497_nm.11430,http://purl.obolibrary.org/obo/NCBITaxon_399363,http://example.com/n4l/na_cl_optimum,8–10 % (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.9491_nm.14640,http://purl.obolibrary.org/obo/NCBITaxon_540746,http://example.com/n4l/na_cl_range,0–1 %
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/1000_proto_proj,http://example.com/n4l/rid.5842_nm.10061,http://purl.obolibrary.org/obo/NCBITaxon_344881,http://example.com/n4l/na_cl_optimum,0–0.5%
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.9593_nm.14786,http://purl.obolibrary.org/obo/NCBITaxon_426226,http://example.com/n4l/na_cl_range,0 and 2% (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.13191_nm.8142,http://purl.obolibrary.org/obo/NCBITaxon_979,http://example.com/n4l/na_cl_range,0- 8%
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.9257_nm.14535,http://purl.obolibrary.org/obo/NCBITaxon_1121721,http://example.com/n4l/na_cl_(does_not_grow),0.1
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2887_nm.5453,http://purl.obolibrary.org/obo/NCBITaxon_51664,http://example.com/n4l/na_cl_(grows),0.06
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.5656_nm.1756,http://purl.obolibrary.org/obo/NCBITaxon_124225,http://example.com/n4l/na_cl_(does_not_grow),6.5% (broth)
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet2,http://example.com/n4l/rid.2385_nm.11243,http://purl.obolibrary.org/obo/NCBITaxon_370977,http://example.com/n4l/na_cl_optimum,0–1 % (w/v)
