ref,year,pubmedid,prot,protStatementCount,org,rank,ncbiTaxonIRI,doi,kgMicrobeAssertionCount,orgName
http://example.com/n4l/rid.12761,2011,21886861,http://example.com/n4l/rid.12761_nm.6506,50.0,http://example.com/n4l/nm.6506,species,http://purl.obolibrary.org/obo/NCBITaxon_2061,10.4056/sigs.1894556,8.0,Corynebacterium paurometabolum|Rhodococcus aurantiacus|Tsukamurella paurometabola|Tsukamurella paurometabolum
http://example.com/n4l/rid.12763,2011,21886863,http://example.com/n4l/rid.12763_nm.7877,32.0,http://example.com/n4l/nm.7877,species,http://purl.obolibrary.org/obo/NCBITaxon_167,10.4056/sigs.1984594,1.0,Treponema succinifaciens
http://example.com/n4l/rid.12764,2011,21886864,http://example.com/n4l/rid.12764_nm.4355,32.0,http://example.com/n4l/nm.4355,species,http://purl.obolibrary.org/obo/NCBITaxon_51197,10.4056/sigs.2004684,1.0,Syntrophobotulus glycolicus
http://example.com/n4l/rid.12791,2011,21112984,http://example.com/n4l/rid.12791_nm.22581,23.0,http://example.com/n4l/nm.22581,species,http://purl.obolibrary.org/obo/NCBITaxon_31973,10.1099/ijs.0.029231-0,6.0,Eggerthia catenaformis|Lactobacillus catenaforme|Lactobacillus catenaformis
http://example.com/n4l/rid.12809,2011,22180807,http://example.com/n4l/rid.12809_nm.9647,29.0,http://example.com/n4l/nm.9647,species,http://purl.obolibrary.org/obo/NCBITaxon_191579,10.4056/sigs.2124912,3.0,Fluviicola taffensis
http://example.com/n4l/rid.1281,1989,,http://example.com/n4l/rid.1281_nm.1882,6.0,http://example.com/n4l/nm.1882,species,http://purl.obolibrary.org/obo/NCBITaxon_36861,,16.0,Thiobacillus denitrificans
http://example.com/n4l/rid.12810,2011,22180808,http://example.com/n4l/rid.12810_nm.8237,39.0,http://example.com/n4l/nm.8237,species,http://purl.obolibrary.org/obo/NCBITaxon_151895,10.4056/sigs.2154937,1.0,Pedobacter saltans|Pseudopedobacter saltans
http://example.com/n4l/rid.12811,2011,22180809,http://example.com/n4l/rid.12811_nm.9639,31.0,http://example.com/n4l/nm.9639,species,http://purl.obolibrary.org/obo/NCBITaxon_310514,10.4056/sigs.2164949,18.0,Prevotella multisaccharivorax
http://example.com/n4l/rid.12818,2011,22180816,http://example.com/n4l/rid.12818_nm.23056,20.0,http://example.com/n4l/nm.23056,species,http://purl.obolibrary.org/obo/NCBITaxon_33943,10.4056/sigs.2144922,5.0,Bacillus tusciae|Kyrpidia tusciae
http://example.com/n4l/rid.12820,2011,22180818,http://example.com/n4l/rid.12820_nm.6353,32.0,http://example.com/n4l/nm.6353,species,http://purl.obolibrary.org/obo/NCBITaxon_1804,10.4056/sigs.2265047,18.0,Mycobacterium gilvum|Mycolicibacterium gilvum
http://example.com/n4l/rid.12861,2011,21186293,http://example.com/n4l/rid.12861_nm.22670,6.0,http://example.com/n4l/nm.22670,species,http://purl.obolibrary.org/obo/NCBITaxon_401562,10.1099/ijs.0.027029-0,21.0,Aurantimonas ureilytica|Aureimonas ureilytica
http://example.com/n4l/rid.1291,1984,,http://example.com/n4l/rid.1291_nm.2981,6.0,http://example.com/n4l/nm.2981,species,http://purl.obolibrary.org/obo/NCBITaxon_90736,,3.0,Moritella marina|Vibrio marinus
http://example.com/n4l/rid.13174,2010,21304692,http://example.com/n4l/rid.13174_nm.4594,28.0,http://example.com/n4l/nm.4594,species,http://purl.obolibrary.org/obo/NCBITaxon_28187,10.4056/sigs.1062906,1.0,Acetohalobium arabaticum
http://example.com/n4l/rid.13175,2010,21304693,http://example.com/n4l/rid.13175_nm.10019,30.0,http://example.com/n4l/nm.10019,species,http://purl.obolibrary.org/obo/NCBITaxon_334771,10.4056/sigs.1072907,8.0,Ignisphaera aggregans
http://example.com/n4l/rid.13177,2010,21304695,http://example.com/n4l/rid.13177_nm.4488,29.0,http://example.com/n4l/nm.4488,species,http://purl.obolibrary.org/obo/NCBITaxon_47055,10.4056/sigs.1092865,2.0,Dethiosulfovibrio peptidovorans
http://example.com/n4l/rid.1318,1982,,http://example.com/n4l/rid.1318_nm.7701,27.0,http://example.com/n4l/nm.7701,species,http://purl.obolibrary.org/obo/NCBITaxon_1693,10.1099/00207713-32-3-358,,Bifidobacterium minimum
http://example.com/n4l/rid.1318,1982,,http://example.com/n4l/rid.1318_nm.7710,26.0,http://example.com/n4l/nm.7710,species,http://purl.obolibrary.org/obo/NCBITaxon_77635,10.1099/00207713-32-3-358,1.0,Bifidobacterium subtile
http://example.com/n4l/rid.13180,2010,21304750,http://example.com/n4l/rid.13180_nm.209,29.0,http://example.com/n4l/nm.209,species,http://purl.obolibrary.org/obo/NCBITaxon_54120,10.4056/sigs.1183143,5.0,Methanolacinia petrolearia|Methanoplanus petrolearius
http://example.com/n4l/rid.13184,2011,21677852,http://example.com/n4l/rid.13184_nm.20022,44.0,http://example.com/n4l/nm.20022,species,http://purl.obolibrary.org/obo/NCBITaxon_1006,10.4056/sigs.1623941,2.0,Flexibacter tractuosus|Marivirga tractuosa
http://example.com/n4l/rid.13185,2011,21677853,http://example.com/n4l/rid.13185_nm.9677,26.0,http://example.com/n4l/nm.9677,species,http://purl.obolibrary.org/obo/NCBITaxon_309887,10.4056/sigs.1633949,,Deinococcus maricopensis
http://example.com/n4l/rid.13189,2011,21677857,http://example.com/n4l/rid.13189_nm.13036,38.0,http://example.com/n4l/nm.13036,species,http://purl.obolibrary.org/obo/NCBITaxon_28118,10.4056/sigs.1714269,25.0,Bacteroides splanchnicus|Odoribacter splanchnicus
http://example.com/n4l/rid.1319,1983,,http://example.com/n4l/rid.1319_nm.7993,41.0,http://example.com/n4l/nm.7993,species,http://purl.obolibrary.org/obo/NCBITaxon_28137,10.1099/00207713-33-1-57,2.0,Bacteroides veroralis|Prevotella veroralis
http://example.com/n4l/rid.13191,2011,21677859,http://example.com/n4l/rid.13191_nm.8142,32.0,http://example.com/n4l/nm.8142,species,http://purl.obolibrary.org/obo/NCBITaxon_979,10.4056/sigs.1774329,10.0,Cellulophaga lytica|Cytophaga lytica
http://example.com/n4l/rid.13192,2011,21677860,http://example.com/n4l/rid.13192_nm.9759,35.0,http://example.com/n4l/nm.9759,species,http://purl.obolibrary.org/obo/NCBITaxon_151276,10.4056/sigs.1784330,4.0,Bacteroides coprosuis
http://example.com/n4l/rid.1320,1983,,http://example.com/n4l/rid.1320_nm.7944,27.0,http://example.com/n4l/nm.7944,species,http://purl.obolibrary.org/obo/NCBITaxon_28128,10.1099/00207713-33-1-15,3.0,Bacteroides corporis|Prevotella corporis
http://example.com/n4l/rid.1320,1983,,http://example.com/n4l/rid.1320_nm.8056,34.0,http://example.com/n4l/nm.8056,species,http://purl.obolibrary.org/obo/NCBITaxon_28131,10.1099/00207713-33-1-15,14.0,Bacteroides intermedius|Bacteroides melaninogenicus intermedius|Prevotella intermedia
http://example.com/n4l/rid.1320,1983,,http://example.com/n4l/rid.1320_nm.8056,34.0,http://example.com/n4l/nm.8056,subspecies,http://purl.obolibrary.org/obo/NCBITaxon_28131,10.1099/00207713-33-1-15,14.0,Bacteroides intermedius|Bacteroides melaninogenicus intermedius|Prevotella intermedia
http://example.com/n4l/rid.1321,1980,,http://example.com/n4l/rid.1321_nm.7961,23.0,http://example.com/n4l/nm.7961,species,http://purl.obolibrary.org/obo/NCBITaxon_28115,10.1099/00207713-30-3-559,,Bacteroides macacae|Bacteroides melaninogenicus macacae|Bacteroides salivosus|Porphyromonas macacae|Porphyromonas salivosa
http://example.com/n4l/rid.1321,1980,,http://example.com/n4l/rid.1321_nm.7961,23.0,http://example.com/n4l/nm.7961,subspecies,http://purl.obolibrary.org/obo/NCBITaxon_28115,10.1099/00207713-30-3-559,,Bacteroides macacae|Bacteroides melaninogenicus macacae|Bacteroides salivosus|Porphyromonas macacae|Porphyromonas salivosa
http://example.com/n4l/rid.13214,2012,,http://example.com/n4l/rid.13214_nm.8872,32.0,http://example.com/n4l/nm.8872,species,http://purl.obolibrary.org/obo/NCBITaxon_148813,10.4056/sigs.2456004,6.0,Sulfuricurvum kujiense
http://example.com/n4l/rid.1322,1978,,http://example.com/n4l/rid.1322_nm.7992,35.0,http://example.com/n4l/nm.7992,species,http://purl.obolibrary.org/obo/NCBITaxon_827,10.1099/00207713-28-2-197,26.0,Bacteroides ureolyticus|Campylobacter ureolyticus
http://example.com/n4l/rid.13220,2012,21685254,http://example.com/n4l/rid.13220_nm.6006,16.0,http://example.com/n4l/nm.6006,species,http://purl.obolibrary.org/obo/NCBITaxon_53358,10.1099/ijs.0.029934-0,6.0,Intrasporangium calvum
http://example.com/n4l/rid.1325,1987,,http://example.com/n4l/rid.1325_nm.6032,26.0,http://example.com/n4l/nm.6032,species,http://purl.obolibrary.org/obo/NCBITaxon_43674,10.1099/00207713-37-3-266,4.0,Jonesia denitrificans|Listeria denitrificans
http://example.com/n4l/rid.1330,1988,,http://example.com/n4l/rid.1330_nm.8021,33.0,http://example.com/n4l/nm.8021,species,http://purl.obolibrary.org/obo/NCBITaxon_28123,10.1099/00207713-38-1-128,1.0,Bacteroides asaccharolyticus|Porphyromonas asaccharolytica
http://example.com/n4l/rid.13302,2012,21856988,http://example.com/n4l/rid.13302_nm.23152,11.0,http://example.com/n4l/nm.23152,species,http://purl.obolibrary.org/obo/NCBITaxon_301148,10.1099/ijs.0.030346-0,12.0,Caldibacillus debilis|Geobacillus debilis
http://example.com/n4l/rid.1331,1987,,http://example.com/n4l/rid.1331_nm.4424,33.0,http://example.com/n4l/nm.4424,species,http://purl.obolibrary.org/obo/NCBITaxon_671224,10.1099/00207713-37-3-271,2.0,Selenomonas artemidis
http://example.com/n4l/rid.13385,2012,22003034,http://example.com/n4l/rid.13385_nm.15071,7.0,http://example.com/n4l/nm.15071,species,http://purl.obolibrary.org/obo/NCBITaxon_1122941,10.1099/ijs.0.031104-0,16.0,Pedobacter glucosidilyticus
http://example.com/n4l/rid.13392,2012,22169565,http://example.com/n4l/rid.13392_nm.23300,28.0,http://example.com/n4l/nm.23300,species,http://purl.obolibrary.org/obo/NCBITaxon_246602,10.1016/j.syapm.2011.10.003,1.0,Duganella violaceinigra|Massilia violaceinigrum|Pseudoduganella violaceinigra
http://example.com/n4l/rid.1340,1982,,http://example.com/n4l/rid.1340_nm.11125,11.0,http://example.com/n4l/nm.11125,species,http://purl.obolibrary.org/obo/NCBITaxon_29466,10.1099/00207713-32-1-28,16.0,Micrococcus lactilyticus|Veillonella alcalescens|Veillonella alcalescens alcalescens|Veillonella parvula|Veillonella parvula parvula
http://example.com/n4l/rid.1340,1982,,http://example.com/n4l/rid.1340_nm.11125,11.0,http://example.com/n4l/nm.11125,subspecies,http://purl.obolibrary.org/obo/NCBITaxon_29466,10.1099/00207713-32-1-28,16.0,Micrococcus lactilyticus|Veillonella alcalescens|Veillonella alcalescens alcalescens|Veillonella parvula|Veillonella parvula parvula
http://example.com/n4l/rid.13409,2012,22768363,http://example.com/n4l/rid.13409_nm.23073,8.0,http://example.com/n4l/nm.23073,species,http://purl.obolibrary.org/obo/NCBITaxon_273376,10.4056/sigs.2796069,2.0,Parasphaerochaeta coccoides|Sphaerochaeta coccoides|Spirochaeta coccoides
http://example.com/n4l/rid.1342,2002,11837298,http://example.com/n4l/rid.1342_nm.4476,35.0,http://example.com/n4l/nm.4476,species,http://purl.obolibrary.org/obo/NCBITaxon_97477,10.1099/00207713-52-1-157,3.0,Acetomicrobium mobile|Anaerobaculum mobile
http://example.com/n4l/rid.13451,2012,22140167,http://example.com/n4l/rid.13451_nm.23376,33.0,http://example.com/n4l/nm.23376,species,http://purl.obolibrary.org/obo/NCBITaxon_444608,10.1099/ijs.0.034678-0,7.0,Curtobacterium ginsengisoli|Gryllotalpicola ginsengisoli
http://example.com/n4l/rid.13487,2012,22768361,http://example.com/n4l/rid.13487_nm.7926,26.0,http://example.com/n4l/nm.7926,species,http://purl.obolibrary.org/obo/NCBITaxon_35839,10.4056/sigs.2746047,2.0,Holophaga foetida
http://example.com/n4l/rid.13488,2012,22768362,http://example.com/n4l/rid.13488_nm.8171,25.0,http://example.com/n4l/nm.8171,species,http://purl.obolibrary.org/obo/NCBITaxon_111501,10.4056/sigs.2786069,1.0,Muricauda ruestringensis
http://example.com/n4l/rid.13490,2012,22768366,http://example.com/n4l/rid.13490_nm.10181,26.0,http://example.com/n4l/nm.10181,species,http://purl.obolibrary.org/obo/NCBITaxon_336261,10.4056/sigs.2726028,6.0,Thermovirga lienii
http://example.com/n4l/rid.13494,2012,,http://example.com/n4l/rid.13494_nm.5088,26.0,http://example.com/n4l/nm.5088,species,http://purl.obolibrary.org/obo/NCBITaxon_53633,10.4056/sigs.2736042,4.0,Sulfobacillus acidophilus
http://example.com/n4l/rid.1352,1988,,http://example.com/n4l/rid.1352_nm.6506,48.0,http://example.com/n4l/nm.6506,species,http://purl.obolibrary.org/obo/NCBITaxon_2061,10.1099/00207713-38-4-385,8.0,Corynebacterium paurometabolum|Rhodococcus aurantiacus|Tsukamurella paurometabola|Tsukamurella paurometabolum
http://example.com/n4l/rid.1353,1985,,http://example.com/n4l/rid.1353_nm.3115,44.0,http://example.com/n4l/nm.3115,species,http://purl.obolibrary.org/obo/NCBITaxon_82979,10.1099/00207713-35-1-60,9.0,Budvicia aquatica
http://example.com/n4l/rid.1355,1987,,http://example.com/n4l/rid.1355_nm.4866,43.0,http://example.com/n4l/nm.4866,species,http://purl.obolibrary.org/obo/NCBITaxon_59839,10.1099/00207713-37-3-284,4.0,Bacillus alginolyticus|Paenibacillus alginolyticus
http://example.com/n4l/rid.13552,2012,22703716,http://example.com/n4l/rid.13552_nm.23471,15.0,http://example.com/n4l/nm.23471,species,http://purl.obolibrary.org/obo/NCBITaxon_459515,10.1016/j.syapm.2012.05.002,5.0,Nakamurella lactea|Saxeibacter lacteus
http://example.com/n4l/rid.1371,2006,16627656,http://example.com/n4l/rid.1371_nm.10049,42.0,http://example.com/n4l/nm.10049,species,http://purl.obolibrary.org/obo/NCBITaxon_265726,10.1099/ijs.0.64099-0,8.0,Photobacterium halotolerans
http://example.com/n4l/rid.13744,2013,22407791,http://example.com/n4l/rid.13744_nm.23736,34.0,http://example.com/n4l/nm.23736,species,http://purl.obolibrary.org/obo/NCBITaxon_86187,10.1099/ijs.0.033654-0,14.0,Phaseolibacter flectens|Pseudomonas flectens
http://example.com/n4l/rid.13808,2013,22493172,http://example.com/n4l/rid.13808_nm.23794,19.0,http://example.com/n4l/nm.23794,species,http://purl.obolibrary.org/obo/NCBITaxon_220343,10.1099/ijs.0.042051-0,7.0,Catellibacterium nectariphilum|Gemmobacter nectariphilus|Wagnerdoeblera nectariphila
http://example.com/n4l/rid.1382,1989,,http://example.com/n4l/rid.1382_nm.8254,6.0,http://example.com/n4l/nm.8254,species,http://purl.obolibrary.org/obo/NCBITaxon_997,,2.0,Eisenibacter elegans|Flexibacter elegans
http://example.com/n4l/rid.13856,2013,22611202,http://example.com/n4l/rid.13856_nm.23878,38.0,http://example.com/n4l/nm.23878,species,http://purl.obolibrary.org/obo/NCBITaxon_904295,10.1099/ijs.0.031740-0,51.0,Bacillus ginsengisoli|Neobacillus ginsengisoli
http://example.com/n4l/rid.1389,1980,,http://example.com/n4l/rid.1389_nm.2235,43.0,http://example.com/n4l/nm.2235,species,http://purl.obolibrary.org/obo/NCBITaxon_81475,10.1099/00207713-30-3-547,,Frateuria aurantia
http://example.com/n4l/rid.1390,1988,,http://example.com/n4l/rid.1390_nm.5980,39.0,http://example.com/n4l/nm.5980,species,http://purl.obolibrary.org/obo/NCBITaxon_43669,10.1099/00207713-38-1-45,1.0,Brachybacterium faecium
http://example.com/n4l/rid.13963,2013,22771683,http://example.com/n4l/rid.13963_nm.8472,7.0,http://example.com/n4l/nm.8472,species,http://purl.obolibrary.org/obo/NCBITaxon_279356,10.1099/ijs.0.041509-0,,Aquimarina muelleri
http://example.com/n4l/rid.1405,1988,,http://example.com/n4l/rid.1405_nm.246,32.0,http://example.com/n4l/nm.246,species,http://purl.obolibrary.org/obo/NCBITaxon_2176,10.1099/00207713-38-1-122,7.0,Methanohalophilus mahii
http://example.com/n4l/rid.14083,2013,23104363,http://example.com/n4l/rid.14083_nm.6256,7.0,http://example.com/n4l/nm.6256,species,http://purl.obolibrary.org/obo/NCBITaxon_43769,10.1099/ijs.0.046979-0,14.0,Corynebacterium propinquum
http://example.com/n4l/rid.1415,1991,,http://example.com/n4l/rid.1415_nm.3525,29.0,http://example.com/n4l/nm.3525,species,http://purl.obolibrary.org/obo/NCBITaxon_45663,10.1099/00207713-41-1-74,2.0,Desulfohalobium retbaense
http://example.com/n4l/rid.1416,1984,,http://example.com/n4l/rid.1416_nm.3862,20.0,http://example.com/n4l/nm.3862,species,http://purl.obolibrary.org/obo/NCBITaxon_200,10.1099/00207713-34-3-275,14.0,Campylobacter curvus|Wolinella curva
http://example.com/n4l/rid.14179,2013,23632228,http://example.com/n4l/rid.14179_nm.24553,8.0,http://example.com/n4l/nm.24553,species,http://purl.obolibrary.org/obo/NCBITaxon_435910,10.1016/j.syapm.2013.03.005,51.0,Cronobacter pulveris|Enterobacter pulveris|Franconibacter pulveris
http://example.com/n4l/rid.1420,2006,16902018,http://example.com/n4l/rid.1420_nm.10226,42.0,http://example.com/n4l/nm.10226,species,http://purl.obolibrary.org/obo/NCBITaxon_351095,10.1099/ijs.0.64261-0,21.0,Paucisalibacillus globulus
http://example.com/n4l/rid.14229,2013,23315405,http://example.com/n4l/rid.14229_nm.8598,7.0,http://example.com/n4l/nm.8598,species,http://purl.obolibrary.org/obo/NCBITaxon_279359,10.1099/ijs.0.048694-0,,Gramella echinicola
http://example.com/n4l/rid.14239,2013,23355698,http://example.com/n4l/rid.14239_nm.24412,8.0,http://example.com/n4l/nm.24412,species,http://purl.obolibrary.org/obo/NCBITaxon_225985,10.1099/ijs.0.049171-0,14.0,Bacillus gelatini|Fictibacillus gelatini
http://example.com/n4l/rid.1424,2002,12148613,http://example.com/n4l/rid.1424_nm.22,18.0,http://example.com/n4l/nm.22,species,http://purl.obolibrary.org/obo/NCBITaxon_164451,10.1099/ijs.0.02152-0,1.0,Vulcanisaeta distributa
http://example.com/n4l/rid.14267,2013,23961314,http://example.com/n4l/rid.14267_nm.24451,8.0,http://example.com/n4l/nm.24451,species,http://purl.obolibrary.org/obo/NCBITaxon_215591,10.4056/sigs.3096473,3.0,Gracilinema caldarium|Spirochaeta caldaria|Treponema caldaria|Treponema caldarium
http://example.com/n4l/rid.14407,2012,23408178,http://example.com/n4l/rid.14407_nm.14055,28.0,http://example.com/n4l/nm.14055,species,http://purl.obolibrary.org/obo/NCBITaxon_446683,10.4056/sigs.3117229,10.0,Niabella soli
http://example.com/n4l/rid.14410,2013,23961309,http://example.com/n4l/rid.14410_nm.8014,18.0,http://example.com/n4l/nm.8014,species,http://purl.obolibrary.org/obo/NCBITaxon_214856,10.4056/sigs.3527032,2.0,Alistipes finegoldii
http://example.com/n4l/rid.14413,2012,23450183,http://example.com/n4l/rid.14413_nm.8167,35.0,http://example.com/n4l/nm.8167,species,http://purl.obolibrary.org/obo/NCBITaxon_195907,10.4056/sigs.3296896,3.0,Gillisia limnaea
http://example.com/n4l/rid.14415,2013,23961310,http://example.com/n4l/rid.14415_nm.13730,22.0,http://example.com/n4l/nm.13730,species,http://purl.obolibrary.org/obo/NCBITaxon_453852,10.4056/sigs.3537045,8.0,Joostella marina
http://example.com/n4l/rid.14418,2013,23991249,http://example.com/n4l/rid.14418_nm.7799,19.0,http://example.com/n4l/nm.7799,species,http://purl.obolibrary.org/obo/NCBITaxon_46355,10.4056/sigs.3607108,2.0,Spirochaeta africana
http://example.com/n4l/rid.14419,2013,23991250,http://example.com/n4l/rid.14419_nm.7908,18.0,http://example.com/n4l/nm.7908,species,http://purl.obolibrary.org/obo/NCBITaxon_183,10.4056/sigs.3637201,,Leptonema illini
http://example.com/n4l/rid.14431,2013,24501645,http://example.com/n4l/rid.14431_nm.4504,31.0,http://example.com/n4l/nm.4504,species,http://purl.obolibrary.org/obo/NCBITaxon_108007,10.4056/sigs.4237901,1.0,Thermanaerovibrio velox
http://example.com/n4l/rid.14475,1900,,http://example.com/n4l/rid.14475_nm.2553,5.0,http://example.com/n4l/nm.2553,species,http://purl.obolibrary.org/obo/NCBITaxon_287,,129.0,Pseudomonas aeruginosa|Pseudomonas pyocyanea
http://example.com/n4l/rid.145,1935,,http://example.com/n4l/rid.145_nm.3924,6.0,http://example.com/n4l/nm.3924,species,http://purl.obolibrary.org/obo/NCBITaxon_1496,,35.0,Clostridioides difficile|Clostridium difficile|Peptoclostridium difficile
http://example.com/n4l/rid.14591,2013,23907220,http://example.com/n4l/rid.14591_nm.24835,13.0,http://example.com/n4l/nm.24835,species,http://purl.obolibrary.org/obo/NCBITaxon_356828,10.1099/ijs.0.051326-0,17.0,Alloscardovia criceti|Metascardovia criceti
