term_id	value_type	lang	note	modified	user
457	PS	en	<p>adjective</p>	2014-01-30 19:52:41	2
457	ET	en	<p>Greek, from h&aacute;ls &amp; Latin, from philus</p>	2014-01-30 19:52:52	2
135	DE	en	<p>pertaining to distribution about the cell, located at or positioned at one end or pole of the cell. (For a rod shaped bacterium, monopolar would refer one short rounded end or the other but not both.)</p>	2014-01-30 19:54:16	2
135	PS	en	<p>adjective</p>	2014-01-30 19:54:29	2
135	PR	en	<p>/ˈmɒnəˌpoʊl/</p>	2014-01-30 19:54:40	2
135	ET	en	<p>Medieval Latin, from m&oacute;nos &amp; polāris</p>	2014-01-30 19:54:57	2
119	PS	en	<p>adjective</p>	2014-01-30 19:55:31	2
119	PR	en	<p>/ˈmɒnoʊ'poʊlər/</p>	2014-01-30 19:55:39	2
119	ET	en	<p>Medieval Latin, from m&oacute;nos &amp; polāris</p>	2014-01-30 19:55:51	2
290	DE	en	<p>pertaining to or occurring as a single spore.</p>	2014-01-30 19:56:12	2
290	PS	en	<p>adjective</p>	2014-01-30 19:56:27	2
290	PR	en	<p>/ˈmɒnoʊ/</p>	2014-01-30 19:56:36	2
290	ET	en	<p>Medieval Latin, from m&oacute;nos &amp; Greek, from sporos</p>	2014-01-30 19:56:49	2
154	DE	en	<p>the presence of a singular flagellum per cell</p>	2014-01-30 19:57:18	2
154	PS	en	<p>adjective</p>	2014-01-30 19:57:29	2
154	PR	en	<p>/məˈnɒtrɪkɪt/</p>	2014-01-30 19:57:39	2
154	ET	en	<p>Greek, from thrix</p>	2014-01-30 19:57:49	2
281	DE	en	<p>capable of locomotion, moving from place to place.</p>	2014-01-30 19:58:11	2
281	PS	en	<p>adjective</p>	2014-01-30 19:58:23	2
281	PR	en	<p>/ˈmoʊtl/</p>	2014-01-30 19:58:39	2
281	ET	en	<p>Latin, from movēre</p>	2014-01-30 19:58:47	2
282	DE	en	<p>locomotion, referring to the ability or inability of an organism to move from place to place.</p>	2014-01-30 19:59:12	2
282	PS	en	<p>noun</p>	2014-01-30 19:59:23	2
282	PR	en	<p>/moʊˈtɪlɪti/</p>	2014-01-30 19:59:34	2
282	ET	en	<p>Latin, from movēre</p>	2014-01-30 19:59:44	2
157	DE	en	<p>Broad term meaning more than one flagellum per cell.</p>	2015-10-19 13:33:02	3
157	PS	en	<p>adjective</p>	2014-01-30 20:00:25	2
157	ET	en	<p>Greek, from thrix</p>	2014-01-30 20:00:38	2
201	DE	en	<p>a mass of discrete hyphae. The colony structure formed by actinomycetes.</p>	2014-01-30 20:01:01	2
201	PS	en	<p>noun</p>	2014-01-30 20:01:09	2
201	PR	en	<p>/maɪˈsiliəm/</p>	2014-01-30 20:02:26	2
201	ET	en	<p>New Latin, from myc &amp; Greek, from hēlos</p>	2014-01-30 20:02:43	2
200	DE	en	<p>a mass of discrete hyphae. The colony structure formed by actinomycetes.</p>	2014-01-30 20:03:53	2
200	PS	en	<p>noun</p>	2014-01-30 20:04:04	2
200	PR	en	<p>/maɪˈsiliəm/</p>	2014-01-30 20:04:12	2
200	ET	en	<p>New Latin, from myc &amp; Greek, from hēlos</p>	2014-01-30 20:04:25	2
194	DE	en	<ul>\n<li>spores produced by the order Myxobacterales.</li>\n<li>pertaining to the order Myxobacterales, formed under conditions of starvation. resting cells which give rise to a fruiting body.</li>\n</ul>	2014-01-30 20:04:55	2
194	PS	en	<p>noun</p>	2014-01-30 20:05:05	2
194	PR	en	<p>/ˈmɪksəˌspɔr/</p>	2014-01-30 20:05:16	2
194	ET	en	<p>Greek, from m&yacute;xa &amp; Neo-Latin, from spora</p>	2014-01-30 20:05:28	2
195	DE	en	<ul>\n<li>spores produced by the order Myxobacterales.</li>\n<li>pertaining to the order Myxobacterales, formed under conditions of starvation. resting cells which give rise to a fruiting body.</li>\n</ul>	2014-01-30 20:06:05	2
195	PS	en	<p>noun</p>	2014-01-30 20:06:16	2
195	PR	en	<p>/ˈmɪksəˌspɔr/</p>	2014-01-30 20:06:27	2
195	ET	en	<p>Greek, from m&yacute;xa &amp; Neo-Latin, from spora</p>	2014-01-30 20:06:39	2
472	DE	en	<p>an organism which has an optimum growth pH within the pH range six to eight</p>	2014-01-31 15:42:53	2
472	PS	en	<p>noun</p>	2014-01-31 15:43:09	2
472	PR	en	<p>/ˈnutrəˌfaɪl/</p>	2014-01-31 15:43:20	2
472	ET	en	<p>Latin neutrālis &amp; philus</p>	2014-01-31 15:43:36	2
473	DE	en	<p>organisms which have an optimum growth pH within the pH range six to eight</p>	2014-01-31 15:44:31	2
473	PS	en	<p>noun</p>	2014-01-31 15:44:41	2
473	PR	en	<p>/ˈnutrəˌfaɪl/</p>	2014-01-31 15:44:51	2
473	ET	en	<p>Latin neutrālis &amp; philus</p>	2014-01-31 15:45:02	2
551	NA	en	<p>a polyatomic ion with the chemical formula NO<sub>3</sub><sup>-</sup></p>	2014-01-31 15:48:55	2
551	PS	en	<p>noun</p>	2014-01-31 15:49:08	2
551	PR	en	<p>/ˈnaɪtreɪt/</p>	2014-01-31 15:49:21	2
67	DE	en	<p>not capable of locomotion, non-moving. Not motile.</p>	2014-01-31 15:49:53	2
67	PS	en	<p>adjective</p>	2014-01-31 15:50:08	2
67	PR	en	<p>/n&auml;nˈmoʊtl/</p>	2014-01-31 15:50:20	2
67	ET	en	<p>Latin, from nōn &amp; movēre</p>	2014-01-31 15:50:31	2
244	DE	en	<p>pertaining to actinomycetes. Growth which occurs straight up from the substrate, Arial growth.</p>	2014-01-31 15:51:06	2
244	PS	en	<p>adjective</p>	2014-01-31 15:51:20	2
244	PR	en	<p>/ˈvɛdʒɪˌteɪtɪv/</p>	2014-01-31 15:51:31	2
244	ET	en	<p>Middle English, from vegetatyf</p>	2014-01-31 15:51:47	2
559	DE	en	<p>A class of compounds. Any compound which consists of a purine or pyrimidine base linked to a pentose sugar. Also see nucleotide</p>	2014-01-31 15:52:41	2
559	PS	en	<p>noun</p>	2014-01-31 15:52:51	2
559	PR	en	<p>/ˈnukliəˌsaɪd/</p>	2014-01-31 15:53:01	2
560	DE	en	<p>A class of compounds. A nucleoside with one or more phosphate groups attached to the pentose sugar. Nucleotides serve as monomers of nucleic acids such as DNA and RNA.</p>	2014-01-31 15:53:30	2
560	PS	en	<p>noun</p>	2014-01-31 15:53:39	2
560	PR	en	<p>/ˈnukliəˌtaɪd/</p>	2014-01-31 15:53:50	2
361	DE	en	<p>pertains to a characteristic or attribute of an organism which is essential and non optional. For example, an obligate anaerobe grows only in an anaerobic environment. (as opposed to facultative)</p>	2014-01-31 15:54:32	2
361	PS	en	<p>adjective</p>	2014-01-31 15:54:44	2
361	PR	en	<p>/ˈɒblɪgɪt/</p>	2014-01-31 15:54:55	2
361	ET	en	<p>Middle English, from obligat</p>	2014-01-31 15:55:07	2
294	DE	en	<p>pertaining to or occurring as a few spores.</p>	2014-01-31 15:56:40	2
152	DE	en	<p>Pertaining to colony opacity, not allowing the passage of light. Not see-through.</p>	2014-01-31 15:57:39	2
294	PS	en	<p>adjective</p>	2014-01-31 15:55:43	2
294	PR	en	<p>/ˌɒlɪgoʊ/</p>	2014-01-31 15:57:00	2
294	ET	en	<p>Greek, from ol&iacute;gos &amp; sporos</p>	2014-01-31 15:57:10	2
152	PS	en	<p>adjective</p>	2014-01-31 15:57:56	2
152	PR	en	<p>/oʊˈpeɪk/</p>	2014-01-31 15:58:07	2
152	ET	en	<p>Latin, from opacus</p>	2014-01-31 15:58:22	2
516	DE	en	<p>a culture in liquid medium which attempts to maintain continuous exponential microbial growth. Such growth is produced by a continuous inflow of fresh media and nutrient and a simultaneous outflow of an equal volume of medium.</p>	2014-01-31 16:01:03	2
516	PS	en	<p>noun</p>	2014-01-31 16:01:14	2
516	PR	en	<p>/ˈoʊpənˈkʌltʃər/</p>	2014-01-31 16:06:33	2
516	ET	en	<p>Middle English, from openen &amp; cultūra</p>	2014-01-31 16:06:45	2
406	DE	en	<p>an organism who uses an organic substrate in energy metabolism or who uses an organic substrate as an electron donor in phototrophic metabolism</p>	2014-01-31 16:07:31	2
406	PS	en	<p>noun</p>	2014-01-31 16:07:44	2
406	ET	en	<p>Greek, from trophik&oacute;s</p>	2014-01-31 16:08:03	2
407	DE	en	<p>organisms who uses an organic substrate in energy metabolism or who uses an organic substrate as an electron donor in phototrophic metabolism</p>	2014-01-31 16:09:25	2
407	PS	en	<p>noun</p>	2014-01-31 16:09:39	2
407	ET	en	<p>Greek,from trophik&oacute;s</p>	2014-01-31 16:09:49	2
47	DE	en	<p>broadly elliptical in shape</p>	2014-01-31 16:10:11	2
47	PS	en	<p>adjective</p>	2014-01-31 16:10:21	2
47	PR	en	<p>/ˈoʊvəl/</p>	2014-01-31 16:10:31	2
47	ET	en	<p>Latin, from ovum</p>	2014-01-31 16:10:42	2
221	DE	en	<p>an oval or egg shaped cell. Often resembling a swollen cocci, bulging in one direction or in the center</p>	2015-10-16 15:59:55	3
221	PS	en	<p>adjective</p>	2014-01-31 16:12:23	2
221	PR	en	<p>/ˈoʊvɔɪd/</p>	2014-01-31 16:12:32	2
221	ET	en	<p>Latin, from ovum</p>	2014-01-31 16:12:43	2
57	DE	en	<p>pertaining to sporangium shape, having an egg or oval shaped sporangium. May have a round top and taper toward the stem. Often a polysporous arrangement, where spores are arranged in close short chains.</p>	2014-01-31 16:13:02	2
57	PS	en	<p>adjective</p>	2014-01-31 16:13:11	2
57	PR	en	<p>/ˈoʊvɔɪd/</p>	2014-01-31 16:13:20	2
57	ET	en	<p>Latin, from ovum</p>	2014-01-31 16:13:30	2
554	DE	en	<p>Any enzyme which catalyzes a reaction in which electrons are directly accepted by O<sub>2</sub>. In these reactions oxygen is reduced to either water or hydrogen peroxide.</p>	2014-01-31 16:15:51	2
554	PS	en	<p>noun</p>	2014-01-31 16:16:06	2
554	PR	en	<p>/ˈɒksɪˌdeɪs/</p>	2014-01-31 16:16:14	2
20	ET	en	<p>Middle English, from paire</p>	2014-01-31 16:39:46	2
20	PS	en	<p>noun</p>	2014-01-31 16:17:56	2
20	PR	en	<p>/pɛər/</p>	2014-01-31 16:18:09	2
20	DE	en	<p>made of two corresponding pieces, two objects matched together</p>	2014-01-31 16:37:03	2
382	DE	en	<p>referring to arrangement. A number of elongated structures arranged side by side in a close row.</p>	2014-01-31 16:40:12	2
382	PS	en	<p>noun</p>	2014-01-31 16:40:25	2
382	PR	en	<p>/ˌp&aelig;ləˈseɪd/</p>	2014-01-31 16:40:36	2
382	ET	en	<p>French, from palissade</p>	2014-01-31 16:40:47	2
383	DE	en	<p>referring to arrangement. A number of elongated structures arranged side by side in a close row.</p>	2014-01-31 16:42:11	2
383	PS	en	<p>noun</p>	2014-01-31 16:42:22	2
383	PR	en	<p>/ˌp&aelig;ləˈseɪd/</p>	2014-01-31 17:00:47	2
383	ET	en	<p>French, from palissade</p>	2014-01-31 17:00:59	2
277	PS	en	<p>adjective</p>	2014-01-31 17:01:24	2
276	PS	en	<p>adverb</p>	2014-01-31 17:01:50	2
207	DE	en	<p>pertaining to spore ornamentation, a spore surface which has several cleft like indentations which run the length of the spore parallel to one another.</p>	2014-01-31 17:02:09	2
207	PS	en	<p>adjective</p>	2014-01-31 17:02:23	2
207	PR	en	<p>/ˈp&aelig;rəˌlɛl ˈrugoʊs/</p>	2014-01-31 17:02:34	2
207	ET	en	<p>Latin, from parallēlus &amp; rūgōsus</p>	2014-01-31 17:02:48	2
17	DE	en	<p>a genus of Gram-negative bacteria.</p>	2014-01-31 17:03:12	2
17	PS	en	<p>proper noun</p>	2014-01-31 17:03:23	2
17	PR	en	<p>/ˌp&aelig;stəˈrɛlə/</p>	2014-01-31 17:03:37	2
17	ET	en	<p>named after Louis Pasteur</p>	2014-01-31 17:03:48	2
529	DE	en	<p>the process of heat treatment used to treat certain foods (e.g. milk) and kill certain pathogens and organisms. The process typically involves below boiling point heat for short amounts of time.</p>	2014-01-31 17:04:30	2
529	ET	en	<p>named after Louis Pasteur</p>	2014-01-31 17:04:43	2
529	PS	en	<p>noun</p>	2014-01-31 17:04:53	2
530	DE	en	<p>the process of heat treatment used to treat certain foods (e.g. milk) and kill certain pathogens and organisms. The process typically involves below boiling point heat for short amounts of time.</p>	2014-01-31 17:17:16	2
530	PS	en	<p>verb</p>	2014-01-31 17:17:37	2
530	PR	en	<p>/ˈp&aelig;stʃəˌraɪz/</p>	2014-01-31 17:17:47	2
530	ET	en	<p>named after Louis Pasteur</p>	2014-01-31 17:17:56	2
58	DE	en	<p>having a pear like shape</p>	2014-01-31 17:18:27	2
58	PS	en	<p>adjective</p>	2014-01-31 17:18:58	2
58	PR	en	<p>/pɛər/</p>	2014-01-31 17:19:07	2
58	ET	en	<p>Middle English, from pere</p>	2014-01-31 17:19:20	2
158	DE	en	<p>A uniform distribution of flagella about the cell surface.</p>	2014-01-31 17:19:50	2
158	PS	en	<p>adjective</p>	2014-01-31 17:20:03	2
158	PR	en	<p>/pəˈrɪtrɪkəs/</p>	2014-01-31 17:20:13	2
158	ET	en	<p>Greek, from thrix</p>	2014-01-31 17:20:30	2
428	DE	en	<p>an organism who can use light or infrared radiation as a primary source of energy in metabolism and who's carbon is obtained from carbon dioxide.</p>	2014-01-31 17:21:17	2
428	PS	en	<p>noun</p>	2014-01-31 17:21:28	2
428	ET	en	<p>Greek,from trophik&oacute;s</p>	2014-01-31 17:21:41	2
429	DE	en	<p>organisms who can use light or infrared radiation as a primary source of energy in metabolism and who's carbon is obtained from carbon dioxide.</p>	2014-01-31 17:22:10	2
429	PS	en	<p>noun</p>	2014-01-31 17:22:21	2
429	ET	en	<p>Greek,from trophik&oacute;s</p>	2014-01-31 17:22:32	2
430	DE	en	<p>an organism who can use light or infrared radiation as a primary source of energy in metabolism and who's carbon is obtained from organic compounds.</p>	2014-01-31 17:23:35	2
430	PS	en	<p>noun</p>	2014-01-31 17:23:46	2
430	ET	en	<p>Greek,from trophik&oacute;s</p>	2014-01-31 17:23:58	2
431	NA	en	<p>organisms who can use light or infrared radiation as a primary source of energy in metabolism and who's carbon is obtained from organic compounds.</p>	2014-01-31 17:24:23	2
431	PS	en	<p>noun</p>	2014-01-31 17:24:33	2
431	ET	en	<p>Greek,from trophik&oacute;s</p>	2014-01-31 17:25:01	2
432	DE	en	<p>an organism who can use light or infrared radiation as a primary source of energy in metabolism and who uses an inorganic substance as a substrate in energy metabolism.</p>	2014-01-31 17:25:57	2
432	PS	en	<p>noun</p>	2014-01-31 17:26:06	2
432	ET	en	<p>Greek, from trophik&oacute;s</p>	2014-01-31 17:26:25	2
433	DE	en	<p>organisms who can use light or infrared radiation as a primary source of energy in metabolism and who uses an inorganic substance as a substrate in energy metabolism.</p>	2014-01-31 17:27:40	2
433	PS	en	<p>noun</p>	2014-01-31 17:27:54	2
433	ET	en	<p>Greek,from trophik&oacute;s</p>	2014-01-31 17:28:17	2
408	DE	en	<p>an organism who can use light or infrared radiation as a primary source of energy in metabolism</p>	2014-01-31 17:28:34	2
408	PS	en	<p>noun</p>	2014-01-31 17:28:44	2
408	PR	en	<p>/ˈfoʊtəˌtrɒf/</p>	2014-01-31 17:28:54	2
408	ET	en	<p>Greek,from ph&ocirc;s &amp; trophik&oacute;s</p>	2014-01-31 17:29:05	2
409	DE	en	<p>organisms who can use light or infrared radiation as a primary source of energy in metabolism</p>	2014-01-31 17:30:04	2
409	PS	en	<p>noun</p>	2014-01-31 17:30:13	2
409	PR	en	<p>/ˈfoʊtəˌtrɒf/</p>	2014-01-31 17:30:24	2
409	ET	en	<p>Greek,from ph&ocirc;s &amp; trophik&oacute;s</p>	2014-01-31 17:30:35	2
257	PS	en	<p>noun</p>	2014-01-31 17:31:05	2
257	PR	en	<p>/piˈli/</p>	2014-01-31 17:31:14	2
257	ET	en	<p>Latin, from pilus</p>	2014-01-31 17:31:26	2
258	PS	en	<p>noun</p>	2014-01-31 17:31:59	2
258	PR	en	<p>/ˈpaɪləs/</p>	2014-01-31 17:32:13	2
258	ET	en	<p>Latin, from pilus</p>	2014-01-31 17:32:23	2
509	DE	en	<p>a culture prepared on solid medium in a petri dish.</p>	2014-01-31 17:33:56	2
509	PS	en	<p>noun</p>	2014-01-31 17:34:05	2
509	PR	en	<p>/pleɪtˈkʌltʃər/</p>	2014-01-31 17:34:18	2
509	ET	en	<p>Anglo-French, from plate &amp; Latin, from cultūra</p>	2014-01-31 17:34:31	2
23	DE	en	<p>A cell which exhibits pleomorphism. Pleomorphism represents an inherent variability in shape and size. This means that a given population of bacteria may have a different morphology should environmental conditions be altered.</p>	2015-10-16 16:23:36	3
23	PS	en	<p>adjective</p>	2014-01-31 17:35:19	2
23	PR	en	<p>/ˌpliəˈmɔrfɪk/</p>	2014-01-31 17:35:37	2
24	DE	en	<p>inherent variability in size and shape, existing in different forms</p>	2014-01-31 17:35:59	2
24	PS	en	<p>noun</p>	2014-01-31 17:36:08	2
24	PR	en	<p>/ˌpliəˈmɔrfɪzəm/</p>	2014-01-31 17:36:31	2
138	DE	en	<p>pertaining to distribution about the cell, located at or positioned at the ends of the cell. (for a rod shaped bacterium polar would refer to either of the short rounded ends which form the tip of the rod.)</p>	2014-01-31 17:36:55	2
138	PS	en	<p>adjective</p>	2014-01-31 17:37:06	2
138	PR	en	<p>/ˈpoʊlər/</p>	2014-01-31 17:37:16	2
138	ET	en	<p>Medieval Latin, from polāris</p>	2014-01-31 17:37:27	2
139	DE	en	<p>adverb of polar. pertaining to distribution about the cell, located at or positioned at the ends of the cell. (for a rod shaped bacterium polar would refer to either of the short rounded ends which form the tip of the rod.)</p>	2014-01-31 17:41:51	2
139	PS	en	<p>adverb</p>	2014-01-31 17:42:01	2
139	PR	en	<p>/ˈpoʊlər/</p>	2014-01-31 17:42:10	2
139	ET	en	<p>Medieval Latin, from polāris</p>	2014-01-31 17:42:21	2
495	DE	en	<p>a prefix used to indicate many or much.</p>	2014-01-31 17:42:45	2
495	PR	en	<p>/ˈpɒli/</p>	2014-01-31 17:42:55	2
495	PS	en	<p>combining</p>	2014-01-31 17:44:09	2
495	ET	en	<p>Greek,&nbsp; from pol&yacute;s</p>	2014-01-31 17:44:19	2
580	DE	en	<p>Polycationic compounds containing two or more amino groups. Polyamines are present in all prokaryotic and eukaryotic cells.</p>	2015-10-13 18:53:36	3
580	PS	en	<p>noun</p>	2014-01-31 17:44:52	2
580	PR	en	<p>/ˌpɒliəˈmin/</p>	2014-01-31 17:45:08	2
28	DE	en	<p>a linear phosphate polymer [PO<sub>3</sub><sup>2-</sup>]</p>	2015-10-09 15:46:02	3
28	PS	en	<p>noun</p>	2014-01-31 17:47:11	2
28	PR	en	<p>/ˈpɒliˈfɒsfeɪt/</p>	2014-01-31 17:47:21	2
28	ET	en	<p>Greek, from pol&yacute;s &amp; French, from phosphore</p>	2014-01-31 17:47:33	2
295	DE	en	<p>pertaining to or occurring as many spores.</p>	2014-01-31 17:48:10	2
295	PS	en	<p>adjective</p>	2014-01-31 17:48:24	2
295	PR	en	<p>/ˈpɒli/</p>	2014-01-31 17:48:34	2
295	ET	en	<p>Greek, from pol&yacute;s &amp; sporos</p>	2014-01-31 17:48:45	2
156	DE	en	<p>Thickly covered with flagella or cilia</p>	2014-01-31 17:56:21	2
156	PS	en	<p>adjective</p>	2014-01-31 17:56:31	2
156	PR	en	<p>/pəˈli'trə̇kəs/</p>	2014-01-31 17:56:41	2
156	ET	en	<p>Greek, from thrix</p>	2014-01-31 17:56:53	2
253	DE	en	<p>the smaller of the two protoplasts formed near the beginning of endospore creation. The protoplast which will become a mature spore.</p>	2014-01-31 18:01:36	2
253	PS	en	<p>noun</p>	2014-01-31 18:01:49	2
253	PR	en	<p>/spoʊr/</p>	2014-01-31 18:02:00	2
253	ET	en	<p>Neo-Latin, from spora</p>	2014-01-31 18:02:10	2
500	DE	en	<p>a culture prepared by inoculating a medium directly from a natural source e.g. soil.</p>	2014-01-31 18:02:38	2
500	PS	en	<p>noun</p>	2014-01-31 18:02:48	2
500	PR	en	<p>/ˈpraɪmɛri'kʌltʃər/</p>	2014-01-31 18:02:59	2
500	ET	en	<p>Latin, from cultūra &amp; prīmārius</p>	2014-01-31 18:03:10	2
255	DE	en	<p>pertaining to endospores. The cytoplasmic membrane and all contents interior to it. referring to the bacterial cell without the cell wall or interior to the cell wall.</p>	2014-01-31 18:03:40	2
255	PS	en	<p>noun</p>	2014-01-31 18:03:49	2
255	PR	en	<p>/ˈproʊtəˌpl&aelig;st/</p>	2014-01-31 18:03:59	2
255	ET	en	<p>Late Latin, from prōtoplastus</p>	2014-01-31 18:04:09	2
260	DE	en	<p>fimbria class. chromosome-encoded fimbriae. These fimbria are retractable filaments and are important virulence factors and receptors for a range of phages.</p>	2014-01-31 18:04:34	2
260	PS	en	<p>noun</p>	2014-01-31 18:04:45	2
260	PR	en	<p>/ (P.S.A) ˈfɪmbriə/</p>	2014-01-31 18:04:58	2
260	ET	en	<p>Latin, from fimbriae</p>	2014-01-31 18:05:07	2
261	DE	en	<p>fimbria class. chromosome-encoded fimbriae. These fimbria are retractable filaments and are important virulence factors and receptors for a range of phages.</p>	2014-01-31 18:14:36	2
261	PS	en	<p>noun</p>	2014-01-31 18:14:48	2
261	PR	en	<p>/ (P.S.A) piˈli/</p>	2014-01-31 18:14:58	2
261	ET	en	<p>Latin, from pilus</p>	2014-01-31 18:15:08	2
286	DE	en	<p>a tightly spiraled chain of spores which resemble a sporangium when lumped.</p>	2014-01-31 18:15:48	2
286	PS	en	<p>noun</p>	2014-01-31 18:15:58	2
286	PR	en	<p>/ˈsudoʊ'spəˈr&aelig;ndʒiəm/</p>	2014-01-31 18:16:07	2
286	ET	en	<p>Greek, from pse&ucirc;dos &amp; Neo-Latin, from spora &amp;&nbsp; Greek, from ange&icirc;on.</p>	2014-01-31 18:16:18	2
287	DE	en	<p>tightly spiraled chains of spores which resemble a sporangium when lumped.</p>	2014-01-31 18:17:12	2
287	PS	en	<p>noun</p>	2014-01-31 18:17:22	2
287	PR	en	<p>/ˈsudoʊ'spəˈr&aelig;ndʒiəm/</p>	2014-01-31 18:17:31	2
